price,area_m2,bedrooms,bathrooms,vagas,endereco,description
210000,62,3,2,1,"Rua Cândido Maia, Antônio Bezerra",Apartamento Novo no Antonio Bezerra na Rua do Frotinha O bairro do ANTONIO BEZERRA é o mais procurado da região para se morar em virtude de ser bem localizado e harmonioso....
290000,63,3,2,1,"Rua Amâncio Valente, Cambeba",Apartamento compacto em condomínio clube! -
290000,110,3,4,3,"Rua André Dall'Olio, Papicu","PAPICU, Próximo Hiper Bom Preço*Apartamento-110,75 m²-3 suítes sendo 1 suíte master com closet, varanda, sala, wc social, cozinha, área de serviço, despensa e depen..."
550000,119,4,5,3,"Rua Marcelo Gentil Porto, Engenheiro Luciano Cavalcante","Cobertura no condomínio Portal dos Ventos, são 119m², 4 suítes, 3 vagas,churrasqueira privativa, todo projetado. Lazer completo. Excelente localização, próximo ao shopping Iguatemi..."
460000,126,3,4,1,"Avenida Antônio Sales, Aldeota","Apartamento, Área Total: 167.24m², Área Comum: 41.24m², Área Privativa: 126m², 4 dormitórios, 2 suítes, 1 garagem, Área de Serviço, Armário Área De Serviço, Armário Banheiro, Armár..."
330000,74,3,2,2,"Messejana, Fortaleza",Excelente oportunidade!Apartamento com 74m²-3 Quartos (1 Suíte).-Salas de estar e jantar com móveis e luminárias.-Cozinha americana com armários.-Área d...
215000,55,2,1,1,"Parque Dois Irmãos, Fortaleza","São 54,58 m², todo projetado e decorado, com 2 quartos (sendo 1 suite), cozinha, sala de estar e jantar, área de serviço, varanda com pré disposição gourmet, e 1 vaga de garagem."
530000,128,3,4,2,"Rua Monsenhor Bruno, Meireles","Apartamento com 128m2, 3 suítes, Ampla Sala, Cozinha, 2 vagas de garagem, dependência, playground, Ótima localização!!! Vizinho colégio Ari de Sá Aldeota. Nascente. -"
650000,115,3,4,2,"Meireles, Fortaleza","Apartamento mobiliado de 115 m2, sendo três suítes (master com closet); varanda; sala em L com piso em granito; cozinha completa com armários projetados; dependência de empregada c..."
150000,87,3,2,1,"Rua Cidade Ecológica, Edson Queiroz","Apartamento próximo a UNIFOR!!!- 86m² privativos;- 2 a andar, escada;- Ampla sala em L, 3 quartos + DCE, 2 banheiros (Social+Serviço);- Onibus na porta; -"
340000,60,3,2,1,"Rua Padre Quindere, Aldeota","APARTAMENTO NA ALDEOTA COM 60 M²,SENDO 3 QUARTOS,SENDO 2 SUÍTES,COM 1 VAGA DE GARAGEM. PISO DO IMÓVEL TODO NO PORCELANATO. LOCALIZADO PRÓXIMO DE TUDO,ENTRE SANTOS DUMONT E TORRES C..."
599000,98,3,2,2,"Avenida Engenheiro Santana Júnior, Cocó",Apartamento à Venda com 3 quartos no Bairro do Cocó pronto p/ morar SERENITÁ RESIDENCE Serenitá Residence no Cocó [ Serenitá Residence ] : Que tal morar simplesment...
490000,122,3,3,2,"Rua Doutor Rodrigo Codes Sandoval, Maraponga",Linda Cobertura com 122 m2 na Maraponga - Fortaleza.CHARME NAS ALTURAS!!!É bacana ter ambientes diferentes em um só lugar. Nesta cobertura ao lado da Avenida Godofr...
460000,70,3,3,3,"Rua Gustavo Augusto Lima, Guararapes","Ótimo apartamento próximo ao shopping Iguatemi, Guararapes, com 70m², 03 quartos sendo 01 suítes, varanda, cozinha, dce, 03 vagas de garagem. Condomínio com piscina, deck, churrasq..."
373910,63,3,2,2,"Passaré, Fortaleza","O Reserva Passaré é um empreendimento versátil, com infraestrutura de lazer completa e perto de tudo o que você precisa. Está localizado no bairro Passaré, uma das áreas de maior e..."
480000,84,2,3,2,"Rua Andrade Furtado, Cocó",Defronte ao Parque do CocóNascenteVista permanente do CocóProjetadoPorcelanatoLazer completo -
505862,73,3,3,2,"Avenida das Adenanteras, Cidade 2000","Apartamento(Novo) - CocóValor A partir de R$ .R$ 505.861,73Com Área de 73 a 75m - 03 Qtos.(Sendo 01Ste) - Sala 02 Ambientes - 01 Varanda - Piso Porcelanato - WC Social..."
260000,81,3,3,1,"Rua Professor Vicente Silveira, Vila União","Apartamento em excelente localização no bairro Vila União, a 190m da Av. Luciano Carneiro, a 400m da Shopping Fortaleza Sul. Na sua vizinhança: igreja, escola, academia, restaurant..."
159916,44,2,1,1,"Parque Iracema, Fortaleza","Localização privilegiada, o bairro cambeba, em fortaleza, oferece completa infraestrutura comercial para facilitar o dia a dia de sua família.Conheça o seu novo lar no Font..."
649999,117,4,4,2,"Rua José Alencar Ramos, Guararapes","Bellagio Residence - Rua José Alencar Ramos, 200 - Eng. Luciano Cavalcante- 3 suítes + DCE- 4 banheiros- 2 vagas- Lazer Completo- Elevador- Aceita Finan..."
952255,111,3,3,3,"Rua Frei Mansueto, Mucuripe","Apartamento no Meireles com 3 suítes, 3 vagas, 111m², apartamento novo - Próximo Beira MarVenha morar no melhor do Meireles com as melhores vantagens e condições super espe..."
479000,80,3,2,2,"Rua Waldery Uchôa, Benfica",- 100% Nascente- Varandão Gourmet- Projetado- 3 Dormitórios Sendo duas Suítes- 2 Vagas Livres- Piscina- Campo- Amplo Salão de Festas- Bicicletário
550000,137,3,4,2,"Rua José Vilar, Aldeota","Apartamento bem conservado, com ótimo acabamento e localização. São 3 quartos sendo 2 suítes, sala no granito com 3 ambientes bem servidos, cozinha ampla, DCE, WC social.Ru..."
393999,70,3,3,2,"Rua Caio Cid, Engenheiro Luciano Cavalcante","Vitale Condomínio - Rua Caio Cid, 262 - Luciano Cavalcante- 3 quartos sendo 2 suítes- 3 banheiros- 2 vagas- Lazer Completo- Elevador- Aceita Financiamen..."
709999,137,4,5,3,"Rua Doutor Gilberto Studart, Fortaleza","Spazio Chrisalys Condomínio - R. Dr. Gilberto Studart, 423 - Cocó- 4 suítes- 5 banheiros- 3 vagas- Lazer Completo- Elevador- Aceita Financiamento"
460000,70,3,2,2,"Rua Gustavo Augusto Lima, Guararapes","Ótimo apartamento próximo ao shopping Iguatemi, Guararapes, com 03 quartos sendo 01 suítes, varanda, cozinha, dce, 03 vagas de garagem. Condomínio com piscina, deck, churrasqueira,..."
243000,57,2,2,1,"Messejana, Fortaleza","Apartamentos de 56,65m² a 141,44m²Sala de Estar/Jantar;Cozinha;Área de serviço;Sacada/Varanda Gourmet;02 e 03 Quartos(1 suíte e terraço com 2 suítes)Banheir..."
260000,65,3,2,1,"Rua Aveledo, Messejana","Apartamento de 65m² com 03 Quartos sendo 01 Suíte, Sala, Varanda, Cozinha com projetados, Área de serviço e 01 Vaga..Área de lazer c/;PiscinaDeck c/ churrasqueira"
850000,120,3,4,2,"Joaquim Tavora, Fortaleza","Apartamento no melhor da Aldeota, a uma quadra de academia, supermercado, padaria, restaurante, bancos, transporte público, clínicas médicas e outras conveniências.120 metros quadr..."
340000,65,2,2,1,"Rua Osvaldo Cruz, Meireles","Ótimo apartamento compacto à duas quadras da Beira-mar, Meireles, com 65m², 02 quartos sendo 01 suíte, sala de estar/jantar, varanda, cozinha americana, wc social, área de serviço,..."
600000,139,3,3,2,"Rua Paula Ney, Aldeota","Ótimo apartamento próximo à Praça da Flores, Aldeota, com 139m², 03 quartos sendo 02 suítes, sala ampla em L, varanda, wc social, cozinha, área de serviço, dependência completa de..."
600000,150,3,4,3,"Rua Vicente Linhares, Aldeota","Apartamento com 150 m², 03 suítes, gabinete completo com wc, lavabo, sala para 3 ambientes, cozinha completa, área de serviço, projetado!!! 3 vagas paralelasValor R$ 600.00..."
650000,143,4,4,2,"Rua Marcondes Pereira, Dionísio Torres","Excelente apto próximo da Assembleia, com 143m de área privstiva 3 suítes, lavabo, estar íntimo, granito, todo projetado, 2 vagas. -"
185000,51,2,2,1,"Rua José Cavalcante Sobrinho, Coaçu","TODO PROJETADO! Apartamento à venda em Fortaleza de 2 quartos com suíte, 1 vaga de garagem, varanda. Todo na cerâmica, com câmaras internas nos blocos. Esse empreendimento é comple..."
370000,61,3,3,1,"Rua Mário Mamede, Fátima",CÓDIGO: (EXR) TR52515APARTAMENTO A VENDA NO BAIRRO DE FÁTIMAApartamento com 03 Quartos no Bairro de FátimaQue tal morar na melhor localização do Bairro de F...
320000,65,3,2,1,"Centro, Fortaleza","Apartamento no Centro com área privativa de 65 m², vista mar, 03 quartos sendo 01 suíte, wc social, cozinha americana, varanda, área de serviço, 01 vaga de garagem. 03 elevadores,..."
750000,131,3,4,2,"Travessa Monsenhor Catão, Aldeota","San Lorenzo - Oportunidade proximo ao Ary de Sá Aldeota, Apartamento com 3 suítes + lavabo, sendo suíte master com varanda, DCE completa, 2 elevadores, 2 vagas, piscina, deck compl..."
430000,81,3,1,2,"Rua Machado de Assis, Damas",-Px- Colégio Gustavo Braga- Projetado- Nascente -
360338,58,2,2,1,"Jóquei Clube, Fortaleza","DUO TOWERS é um empreendimento único na Parangaba Fortaleza. Um complexo residencial de alto padrão, com projeto moderno, fachada com vidro, localização privilegiada para morar e a..."
570000,80,3,2,2,"Rua João Cordeiro, Praia de Iracema","Px Sebrae/ Av Mons. Tabosa* 80m² 03 qtos sendo duas suítes, varanda, sala estar/jantar, cozinha americana, área de serviço, nascente. O2 vagas de garagem.Lazer: Salão de Fe..."
410000,94,3,3,2,"Rua Nunes Valente, Meireles","Px Igreja do Libano / Shoppinh Aldeota* 3qtos, sendo 2ste, armarios, 2 vg* Elevador, academia , salão de festas -"
379999,72,3,2,2,"Rua Armando Dall'olio, Guararapes","Reserva Alpha Village - Rua Armando Dall'olio, 1700 - Eng. Luciano Cavalcante- 3 quartos sendo 2 suítes- 2 banheiros- 2 vagas- Lazer Completo- Elevador-..."
300000,119,4,5,2,"Rua Professor Heráclito, Papicu","Excelente imóvel com 3 suites mais dependência completa em perfeito estado de conservação da construtora Encol com 2 elevadores e 2 vagas de garagem , nascente total por R$ 300.000..."
1250000,153,4,5,3,"Travessa Delmiro Gouveia, Varjota",Dom Meireles - Mota Machado-153m3-4 suites-andar intermediário-Varanda Gourmet com ponto de gas-super ventilado-lazer completo-novo-3 vagas
572581,70,3,2,2,"Rua Marcelo Gentil Porto, Engenheiro Luciano Cavalcante","Apartamento- Luciano CavalcanteCaracterística do ImóvelÁrea construída 70,00 m²Dormitórios 03Suite 02Gabinete (Opcional)02 Elevadores16 Andares<..."
230000,68,3,2,1,"Avenida Alberto Craveiro, Dias Macedo",
169000,61,3,2,1,"Rua Tibúrcio Rodrigues, São João do Tauape","- Próximo Hospital da Unimed- 3 dormitórios, sendo 1 suíte reversível, wc social- Nascente- 1 vaga que cabem 2 carros pequenos- Térreo- Todo pronto- Gás can..."
340000,110,3,3,2,"Rua Carlos Vasconcelos, Aldeota","Apartamento com 110m², totalmente nascente, muito bem localizado, composto de 03 suítes, ampla sala em L, dce, 02 vagas de garagem no subsolo. Condomínio com portaria elevada e sal..."
579619,68,3,2,2,"Benfica, Fortaleza","Aquarela Condomínio Clube é um empreendimento situado no centro do bairro Benfica FortalezaAlém de morar em uma região privilegiada, quem vive no bairro usufrui da facilidade de se..."
410000,109,3,3,2,"Cocó, Fortaleza","APARTAMENTO À VENDA, POSIÇÃO NORTE/NASCENTE, 108M² DE ÁREA PRIVATIVA, PISO EM PORCELANATO/CERÂMICA, SALA ESTAR/JANTAR, WC SOCIAL, GABINETE, 03 QUARTOS, SENDO 01 SUÍTE, ARMÁRIOS, CO..."
630000,93,3,3,2,"Rua Castro Monte, Varjota","Excelente apartamento próximo à av. Dom Luís, Varjota, com 93m², 03 quartos sendo 02 suítes, sala, cozinha, área de serviço, wc social, 02 vagas de garagem.Área de lazer com piscin..."
460000,79,2,3,2,"Rua Professor Jacinto Botelho, Guararapes","Apartamento de 79,09m² , 2 suítes (master com closet),2 vagas de garagem, móveis projetados. Lazer completo: Piscina, deck, academia, sauna. Excelente localização! Agende sua visit..."
600000,96,3,3,2,"Rua Antônio Augusto, Meireles","Apartamento 3 quartos, com vista parcial para o mar.- sala de estar e jantar- varanda- cozinha - área de serviço- 1 suíte- banheiro socialCondomínio:- portaria permanente- salão de..."
380000,68,3,2,2,"Parangaba, Fortaleza","3 quartos, sendo 1 suíte1 wc social2 vagasArea de lazer :PiscinaSalão de festas adultoSalão de festas infantilDeckAcademiaHome cinema"
650000,70,2,3,2,"Rua Mauro Freire, Parque Iracema","Excelente apartamento próximo ao Lago Jacarey, Igreja da Gloria e Shopping Via Sul, Cidade dos Funcionários, com 02 suítes, varanda, wc social, 02 vagas de garagem. Área de lazer c..."
480000,120,3,5,3,"Rua José Vilar, Dionísio Torres","Ótimo apartamento próximo à av. Barão de Studart, Dionísio Torres, com 120m², 03 suítes, sala de estar e jantar, varanda, cozinha, área de serviço, wc social, 03 vagas de garagem.<..."
645000,75,3,2,1,"Rua Antônio Augusto, Meireles","Ed Piazza Coliseu, próximo ao centro Cultural Dragão do Mar e da Av. Monsenhor Tabosa e à 100 metros do calçadão do aterro da Praia de Iracema, apartamentos com 75 m², 03 dormitóri..."
720000,96,2,3,2,"Cocó, Fortaleza","Sobre Localização:Lindo apartamento projetado no Serenitá Residence.Localizado no bairro mais agradável de Fortaleza, o Serenitá Residence fica no Bairro Cocó, tendo como s..."
370000,62,3,2,1,"Rua Mário Mamede, Fátima","Portal do Canada II, Fatima, apartamento a venda.Lindo apartamento, hiper ventilado, andar alto, excelente localização, a poucos metros do Santuário de Nossa Sra de Fátima,..."
1190000,165,3,5,3,"Avenida Coronel Miguel Dias, Patriolino Ribeiro",TRIUNFO IMÓVEIS - FORTALEZASomos correspondentes de todos os bancos.Aprovamos seu crédito em até 48h.Menor taxa do mercado.= = = = = = = = = = = = = = = = = = =...
540000,75,3,2,2,"Praia de Iracema, Fortaleza","Mega imóveis vende apartamento projetado e mobiliado com 03 quartos, sendo 01 suíte master com cama box, ar-split, varanda e closet, 01 quarto e 01 escritório, WC social, banheiros..."
1104836,138,3,5,3,"Rua Jornalista César Magalhães, Guararapes","Preço/Condição SOMENTE para o mês de JUNHO (ELIJUN)(ELI)TR13970. Apartamento no Guararapes 138m², 3 Suites, DCE, Lavabo, 3 VagasTRIUNFO IMÓVEIS - FORTALEZAMAIS..."
640000,90,3,3,,"Vila União, Fortaleza",excelente apartamento no vila união com localização privilegiada
390000,131,2,3,2,"Rua Coronel João de Oliveira, Messejana","Linda Cobertura a venda em MessejanaCondomínio Vila VeneziaApartamento/cobertura com Área privativa de 130m² com toda estrutura pronta, Armários projetados, Ar cond..."
359000,61,2,2,2,"Rua do Anjo Branco, Cambeba","Apartamento todo projetado e com lindos móveis em lacca. possuindo 2 quartos sendo 2 suítes, 2 banheiros e 2 vagas . condomínio com lazer completo e bastante área verde e vários it..."
441428,67,2,2,1,"Rua Mozart Firmeza, Jóquei Clube",DUO RESIDENCEDuo Residence – Apartamento a venda na Parangaba [ Duo Residence ] – Venha morar no melhor da Parangaba com as melhores vantagens e condições para você comprar...
244830,57,2,2,1,"Messejana, Fortaleza","Ref:1515 - Luxuosos aptos. com opções de 02 e 03 quartos.Redário, Espaço Gourmet com Forno de Pizza + Churrasqueira Espaço para Pet Place Bicicletário, 2 Salões de Festas, Brin..."
690000,110,3,3,2,"Guararapes, Fortaleza",Apartamento que foi feito para você que busca o melhor e quer morar no imóvel dos seus sonhos !!!3 quartos (2 suíte)1 wc social2 vagas cobertasSala se estar/Jan...
690000,150,3,4,2,"Meireles, Fortaleza","APARTAMENTO À VENDA, NASCENTE, 150m² DE ÁREA PRIVATIVA, PISO EM GRANITO/CERÂMICA, VARANDA, SALA ESTAR/JANTAR, GABINETE, LAVABO, 03 SUÍTES, CLOSET, COZINHA TRADICIONAL PLANEJADA, DC..."
530000,110,3,3,2,"Avenida Rogaciano Leite, Patriolino Ribeiro","Apartamento 3 quartos, a poucos metros da Câmara Municipal de Fortaleza.- sala de estar e jantar- varanda com vista privilegiada- 2 suítes- cozinha com armários projetadosCondomíni..."
230000,63,3,3,1,"Cambeba, Fortaleza","Próximo ao Hospital do Coração, o Condomínio Atlântico Sul, oferece a seus moradores toda a praticidade de morar perto de Bancos, Hospitais, Farmácias, Supermercados, Escolas. Com..."
469000,116,3,3,2,"Cocó, Fortaleza",Amplo apartamento localizado no cocó.Extremamente projetado para o bem estar dos condôminos.Próximo ao dois maiores Shoppings de Fortaleza (Rio Mar e Iguatemi).Ao lado da reserva e...
300000,110,3,4,1,"Papicu, Fortaleza","Apartamento proximo a Eng. Santana Junior.3 quartos, sendo 2 suítes.Proximo ao São Luiz e o Colégio Antares - PapicuProjetado.Agende sua visita!!"
279000,54,2,1,1,"Presidente Kennedy, Fortaleza","A imobiliária Madre de Deus está com essa unidade com uma área privativa de 53,92 m², com 2 quartos, sendo 1 suíte e com 1 vaga de garagem. Com uma área privada dividida em sala de..."
175000,60,3,2,1,"Rua Vicente Padilha, Vila União","Lindo apartamento com 60 m² sala, 3 quartos sendo 1 suíte, banheiro social, 1 vaga coberta, todo gradeado, situado em local valorizado, próximo a av. Luciano carneiro.Corretore..."
620000,112,3,3,2,"Rua Firmino Rocha Águiar, Patriolino Ribeiro",Apartamento com 111 m² com área construída e 179 área total no Bairro Petrolino Ribeiro Áreas Comuns: Piscina Salão de Festas Quadra poliesportiva Salão de ginastica equipado Siste...
650000,120,2,3,3,"Rua Antônio Augusto, Meireles","Excelente localização) -Aptºs c/ 120,00 m², 02 suítes + gabinete, WC social, sala ampla quadrada c/ opção para o 3º quarto ficando a sala em L, todo avarandado, área de serviço, WC..."
399000,69,3,2,2,"Centro, Fortaleza",Edifício Residencial para venda. Com 69 metros quadrados e 3 quartos em Centro - Fortaleza - CE.O edifício residencial de 69 metros quadrados está localizado no bairro Centro c...
630000,149,4,4,2,"Rua Francisco Farias Filho, Guararapes","Apartamento bem localizado no Guararapes, a 400m do Shopping Iguatemi e a 170m da Av. Cel. Miguel Dias. Serviços e comércio dando mais praticidade ao seu dia-a-dia. Amplo, nascente..."
380000,114,2,2,1,"Papicu, Fortaleza","2 quartos, sendo 1 suíte1 banheiro socialCozinhaÀrea de Lazer:Play groundQuadraSalão de festaPróximo ao Rio Mar!!Ligue agora :"
